Mod:Item:MetaData, Localized Name
Thaumcraft:PrimalArrow:0, Грозовая стрела
Thaumcraft:PrimalArrow:1, Огненная стрела
Thaumcraft:PrimalArrow:2, Ледяная стрела
Thaumcraft:PrimalArrow:3, Каменная стрела
Thaumcraft:PrimalArrow:4, Стрела порядка
Thaumcraft:PrimalArrow:5, Разрушающая стрела
Thaumcraft:ItemResonator, Резонатор
Thaumcraft:ItemBaubleBlanks:0, Обычный амулет
Thaumcraft:ItemBaubleBlanks:1, Обычное кольцо
Thaumcraft:ItemBaubleBlanks:2, Обычный пояс
Thaumcraft:ItemAmuletRunic:0, Амулет рунного щита
Thaumcraft:ItemAmuletRunic:1, Амулет экстренного рунного щита
Thaumcraft:ItemRingRunic:0, Кольцо защиты
Thaumcraft:ItemRingRunic:1, Кольцо рунного щита
Thaumcraft:ItemRingRunic:2, Энергизированное кольцо рунного щита
Thaumcraft:ItemRingRunic:3, Восстанавливающее кольцо рунного щита
Thaumcraft:ItemGirdleRunic:0, Пояс рунного щита
Thaumcraft:ItemGirdleRunic:1, Кинетический пояс рунного щита
Thaumcraft:ItemAmuletVis:0, Камень Вис
Thaumcraft:ItemAmuletVis:1, Амулет-хранилище Вис
Thaumcraft:ItemGirdleHover:0, Таумостатический пояс
Thaumcraft:ItemZombieBrain, Мозг зомби
Thaumcraft:ItemBathSalts, Очищающая соль
Thaumcraft:ItemCrystalEssence:0, Кристаллизированная эссенция
Thaumcraft:ItemBucketDeath, Ведро жидкой смерти
Thaumcraft:ItemBucketPure, Ведро очищающей жидкости
Thaumcraft:ItemHelmetFortress, Боевой таум-шлем
Thaumcraft:ItemChestplateFortress, Боевая таум-кираса
Thaumcraft:ItemLeggingsFortress, Боевые таум-поножи
Thaumcraft:ItemEldritchObject:0, Глаз Древних
Thaumcraft:ItemEldritchObject:1, Багровые ритуалы
Thaumcraft:ItemEldritchObject:2, Рунная скрижаль
Thaumcraft:ItemEldritchObject:3, Сингулярная жемчужина
Thaumcraft:ItemEldritchObject:4, Установщик древних обелисков
Thaumcraft:ItemHelmetVoid, Пустотный шлем
Thaumcraft:ItemChestplateVoid, Пустотная кираса
Thaumcraft:ItemLeggingsVoid, Пустотные поножи
Thaumcraft:ItemBootsVoid, Пустотные ботинки
Thaumcraft:ItemShovelVoid, Пустотная лопата
Thaumcraft:ItemPickVoid, Пустотная кирка
Thaumcraft:ItemAxeVoid, Пустотный топор
Thaumcraft:ItemSwordVoid, Пустотный меч
Thaumcraft:ItemHoeVoid, Пустотная мотыга
Thaumcraft:ItemHelmetVoidFortress, Пустотный капюшон тауматурга
Thaumcraft:ItemChestplateVoidFortress, Пустотная мантия тауматурга
Thaumcraft:ItemLeggingsVoidFortress, Пустотные шаровары тауматурга
Thaumcraft:ItemSanitySoap, Лечащее мыло
Thaumcraft:ItemSanityChecker, Психический детектор
Thaumcraft:ItemBottleTaint, Порча в бутылке
Thaumcraft:ItemHelmetCultistRobe, Капюшон культиста
Thaumcraft:ItemChestplateCultistRobe, Мантия культиста
Thaumcraft:ItemLeggingsCultistRobe, Шаровары культиста
Thaumcraft:ItemBootsCultist, Ботинки культиста
Thaumcraft:ItemHelmetCultistPlate, Шлем культиста
Thaumcraft:ItemChestplateCultistPlate, Кираса культиста
Thaumcraft:ItemLeggingsCultistPlate, Поножи культиста
Thaumcraft:ItemHelmetCultistLeaderPlate, Шлем Претора культистов
Thaumcraft:ItemChestplateCultistLeaderPlate, Кираса Претора культистов
Thaumcraft:ItemLeggingsCultistLeaderPlate, Поножи Претора культистов
Thaumcraft:ItemSwordCrimson, Багровый меч
Thaumcraft:ItemLootBag:0, Обычное сокровище
Thaumcraft:ItemLootBag:1, Необычное сокровище
Thaumcraft:ItemLootBag:2, Редкое сокровище
Thaumcraft:ItemCompassStone:0, Зловещий камень
Thaumcraft:ItemPrimalCrusher, Сингулярный крушитель
Automagy:shardSliver:0, Щепка грозы
Automagy:shardSliver:1, Щепка огня
Automagy:shardSliver:2, Щепка льда
Automagy:shardSliver:3, Щепка земли
Automagy:shardSliver:4, Щепка порядка
Automagy:shardSliver:5, Щепка энтропии
Automagy:enchantedPaper:0, Зачарованная бумага
Automagy:enchantedPaper:1, Рунический белый перечень
Automagy:enchantedPaper:2, Рунический белый перечень
Automagy:enchantedPaper:3, Свзяка зачарованной бумаги
Automagy:avaricePearl:0, Жемчужина алчности
Automagy:avaricePearl:1, Жемчужина скупости
Automagy:crystalEye, Кристаллическое око
Automagy:crystalEntityEye, Око души
Automagy:crystalBrain:0, Кристалльный мозг: Гроза
Automagy:crystalBrain:1, Кристалльный мозг: Огонь
Automagy:crystalBrain:2, Кристалльный мозг: Лёд
Automagy:crystalBrain:3, Кристалльный мозг: Земля
Automagy:crystalBrain:4, Кристалльный мозг: Порядок
Automagy:crystalBrain:5, Кристалльный мозг: Энтропия
Automagy:golemLinker, Колокольчик связывания голема
Automagy:ingredient:0, Conflux Disc
Automagy:horizontal:0, Разрушенная жемчужина алчности
Automagy:edible:0, Амальгама мерцатуса
Automagy:foodstuff:0, Курога из висомора
Automagy:netherHeart, Сердце золы
Automagy:tallyLens:0, Объектив для ящика c ярлыком: Чистота
Automagy:tallyLens:1, Объектив для ящика c ярлыком: Свобода
Automagy:tallyLens:2, Объектив для ящика с ярлыком: Доход
Automagy:glyph:0, Водная примесь
Automagy:glyph:1, Символ пустоты
Automagy:glyph:2, Символ потребление
Automagy:glyph:3, Символ выкачивания
Automagy:glyph:4, Символ зависти
Automagy:glyph:5, Символ воздержания
Automagy:glyph:6, Символ сохранения
Automagy:glyph:7, Символ пожирателя
Automagy:glyph:8, Символ водохранилища
Automagy:glyph:9, Символ быка
Automagy:golemWorkbenchUpgrade:0, Workbench Upgrade: Air
Automagy:golemWorkbenchUpgrade:1, Workbench Upgrade: Fire
Automagy:golemWorkbenchUpgrade:3, Workbench Upgrade: Earth
Automagy:golemWorkbenchUpgrade:5, Workbench Upgrade: Entropy
Automagy:baubleEnderDisjunction:0, Кольцо эндер-разъединения
Automagy:baubleEnderDisjunction:1, Маленькое кольцо разъединения эндера
Automagy:autoHandMirror, Зеркальце голода
Automagy:focusCrafting, Набалдашник: Создание
Automagy:phialExtra, Phial of Enchanter's Concentrate
Automagy:creativeTool:0, Шапка раздумий
Automagy:bucketMushroom, Ведро с грибным супом
Automagy:bucketVishroom, Ведро с супом из висомора
AWWayofTime:weakBloodOrb, Слабый кровавый шар
AWWayofTime:apprenticeBloodOrb, Кровавый шар ученика
AWWayofTime:magicianBloodOrb, Кровавый шар мага
AWWayofTime:energyBlaster, Энергетическая пушка
AWWayofTime:energySword, Связанное лезвие
AWWayofTime:lavaCrystal, Лавовый кристал
AWWayofTime:waterSigil, Водный сигил
AWWayofTime:lavaSigil, Лавовый сигил
AWWayofTime:voidSigil, Пустотный сигил
AWWayofTime:blankSlate, Чистая плитка
AWWayofTime:reinforcedSlate, Укреплённая плитка
AWWayofTime:sacrificialKnife, Жертвенный кинжал
AWWayofTime:daggerOfSacrifice, Кинжал жертвоприношения
AWWayofTime:airSigil, Воздушный сигил
AWWayofTime:sigilOfTheFastMiner, Сигил быстрого копателя
AWWayofTime:sigilOfElementalAffinity, Сигил стихийного родства
AWWayofTime:sigilOfHaste, Сигил быстроты
AWWayofTime:sigilOfHolding, Сигил удержания
AWWayofTime:divinationSigil, Сигил предсказания
AWWayofTime:waterScribeTool, Инструмент начертания элементаля: Вода
AWWayofTime:fireScribeTool, Инструмент начертания элементаля: Огонь
AWWayofTime:earthScribeTool, Инструмент начертания элементаля: Земля
AWWayofTime:airScribeTool, Инструмент начертания элементаля: Воздух
AWWayofTime:activationCrystal:0, Слабый кристал активации
AWWayofTime:activationCrystal:1, Пробуждённый кристал активации
AWWayofTime:activationCrystal:2, Творческий кристал активации
AWWayofTime:boundPickaxe, Связанная кирка
AWWayofTime:boundAxe, Связанный топор
AWWayofTime:boundShovel, Связанная лопата
AWWayofTime:boundHelmet, Связанный шлем
AWWayofTime:boundPlate, Связанная кираса
AWWayofTime:boundLeggings, Связанные поножи
AWWayofTime:boundBoots, Связанные ботинки
AWWayofTime:weakBloodShard, Слабый кровавый осколок
AWWayofTime:growthSigil, Сигил зелёной рощи
AWWayofTime:blankSpell, Кристал отвязывания
AWWayofTime:masterBloodOrb, Кровавый шар мастера
AWWayofTime:alchemyFlask, Фляжка для зелий
AWWayofTime:standardBindingAgent, Обычный связывающий реагент
AWWayofTime:mundanePowerCatalyst, Земной энергетический кристал
AWWayofTime:averagePowerCatalyst, Обычный энергетический кристал
AWWayofTime:greaterPowerCatalyst, Большой энергетический кристал
AWWayofTime:mundaneLengtheningCatalyst, Земной удлиняющий кристал
AWWayofTime:averageLengtheningCatalyst, Обычный удлиняющий кристал
AWWayofTime:greaterLengtheningCatalyst, Большой удлиняющий кристал
AWWayofTime:incendium, Incendium
AWWayofTime:magicales, Magicales
AWWayofTime:sanctus, Sanctus
AWWayofTime:aether, Эфир
AWWayofTime:simpleCatalyst, Простой катализатор
AWWayofTime:crepitous, Crepitous
AWWayofTime:crystallos, Crystallos
AWWayofTime:terrae, Terrae
AWWayofTime:aquasalus, Aquasalus
AWWayofTime:tennebrae, Tenebrae
AWWayofTime:demonBloodShard, Осколок крови демона
AWWayofTime:archmageBloodOrb, Кровавый шар архимага
AWWayofTime:transcendentBloodOrb, Трансцендентальный кровавый шар
AWWayofTime:sigilOfWind, Сигил вихря
AWWayofTime:telepositionFocus, Фокус телепозиции
AWWayofTime:enhancedTelepositionFocus, Улучшенный фокус телепозиции
AWWayofTime:reinforcedTelepositionFocus, Усиленный фокус телепозиции
AWWayofTime:demonicTelepositionFocus, Демонический фокус телепозиции
AWWayofTime:imbuedSlate, Пропитанная плитка
AWWayofTime:demonicSlate, Демоническая плитка
AWWayofTime:duskScribeTool, Инструмент начертания элементаля: Сумерки
AWWayofTime:sigilOfTheBridge, Сигил призрачного моста
AWWayofTime:armourInhibitor, Земедлитель брони
AWWayofTime:creativeFiller, Шар тестирования
AWWayofTime:demonPlacer:0, Демонический кристалл
AWWayofTime:creativeDagger, Творческий жертвенный кинжал
AWWayofTime:weakFillingAgent, Слабый заполняющий реагент
AWWayofTime:standardFillingAgent, Обычный заполняющий реагент
AWWayofTime:enhancedFillingAgent, Улучшенный заполняющий реагент
AWWayofTime:weakBindingAgent, Слабый связывающий реагент
AWWayofTime:itemRitualDiviner:0, Предсказатель ритуала
AWWayofTime:itemRitualDiviner:1, Предсказатель ритуала
AWWayofTime:itemRitualDiviner:2, Предсказатель ритуала
AWWayofTime:sigilOfMagnetism, Сигил магнетизма
AWWayofTime:itemKeyOfDiablo:0, Ключ связывания
AWWayofTime:itemKeyOfDiablo:0, Ключ связывания
AWWayofTime:energyBazooka, Энергетическая базука
AWWayofTime:itemBloodLightSigil, Сигил кровавого светильника
AWWayofTime:itemComplexSpellCrystal, Сложный кристал заклинаний
AWWayofTime:sigilOfSupression, Сигил подавления
AWWayofTime:sigilOfEnderSeverance, Сигил разрыва Края
AWWayofTime:fluidSigil, 
AWWayofTime:seerSigil, Сигил зрения
AWWayofTime:customTool, Динамический жезл
AWWayofTime:bucketLife, Ведро жизни
AWWayofTime:itemCombinationalCatalyst, Комбинационный катализатор
AWWayofTime:itemAttunedCrystal:0, Алхимический маршрутизатор
AWWayofTime:itemTankSegmenter:0, Алхимический сегментер
AWWayofTime:itemDestinationClearer, Алхимический очиститель
AWWayofTime:bloodMagicBaseItems:0, Кварцевый стержень
AWWayofTime:bloodMagicBaseItems:1, Пустое ядро
AWWayofTime:bloodMagicBaseItems:2, Магический провод
AWWayofTime:bloodMagicBaseItems:3, Деревянное скрепление
AWWayofTime:bloodMagicBaseItems:4, Каменное скрепление
AWWayofTime:bloodMagicBaseItems:5, Метательное ядро
AWWayofTime:bloodMagicBaseItems:6, Сплошное ядро
AWWayofTime:bloodMagicBaseItems:7, Ближнее ядро
AWWayofTime:bloodMagicBaseItems:8, Примерная пластина
AWWayofTime:bloodMagicBaseItems:9, Провод для выхода заклинаний
AWWayofTime:bloodMagicBaseItems:10, Огненное ядро
AWWayofTime:bloodMagicBaseItems:11, Ледяное ядро
AWWayofTime:bloodMagicBaseItems:12, Ветреное ядро
AWWayofTime:bloodMagicBaseItems:13, Земляное ядро
AWWayofTime:bloodMagicBaseItems:14, Провод для входа заклинаний
AWWayofTime:bloodMagicBaseItems:15, Сломанная руническая пластина
AWWayofTime:bloodMagicBaseItems:16, Руническая пластина
AWWayofTime:bloodMagicBaseItems:17, Пропитанная руническая пластина
AWWayofTime:bloodMagicBaseItems:18, Ненастроенное ядро
AWWayofTime:bloodMagicBaseItems:19, Ядро нападения
AWWayofTime:bloodMagicBaseItems:20, Ядро обороны
AWWayofTime:bloodMagicBaseItems:21, Ядро окружающей среды
AWWayofTime:bloodMagicBaseItems:22, Энергетическое ядро
AWWayofTime:bloodMagicBaseItems:23, Ядро уменьшения
AWWayofTime:bloodMagicBaseItems:24, Ядро эффективности
AWWayofTime:bloodMagicBaseItems:25, Обсидиановое скрепление
AWWayofTime:bloodMagicBaseItems:26, Ядро инструментов
AWWayofTime:bloodMagicBaseItems:27, Эфирная плитка
AWWayofTime:bloodMagicBaseItems:28, Осколок жизни
AWWayofTime:bloodMagicBaseItems:29, Осколок души
AWWayofTime:bloodMagicBaseItems:30, Руническая пластина души
AWWayofTime:bloodMagicBaseItems:31, Живое скрепление
AWWayofTime:bloodMagicBaseItems:32, Осколок Края
AWWayofTime:bloodMagicBaseAlchemyItems:0, Offensa
AWWayofTime:bloodMagicBaseAlchemyItems:1, Praesidium
AWWayofTime:bloodMagicBaseAlchemyItems:2, Orbis Terrae
AWWayofTime:bloodMagicBaseAlchemyItems:3, Усиленный катализатор
AWWayofTime:bloodMagicBaseAlchemyItems:4, Концентрированный катализатор
AWWayofTime:bloodMagicBaseAlchemyItems:5, Сломанная кость
AWWayofTime:bloodMagicBaseAlchemyItems:6, Virtus
AWWayofTime:bloodMagicBaseAlchemyItems:7, Reductus
AWWayofTime:bloodMagicBaseAlchemyItems:8, Potentia
AWWayofTime:dawnScribeTool, Elemental Inscription Tool: Dawn
AWWayofTime:itemBloodPack, Рюкзак кровопускателя
AWWayofTime:itemHarvestSigil, Сигил богини плодородия
AWWayofTime:itemCompressionSigil, Сигил сжатия
AWWayofTime:itemAssassinSigil, Сигил убийцы
AWWayofTime:boundHelmetWater, Водный омега шлем
AWWayofTime:boundPlateWater, Водная омега кираса
AWWayofTime:boundLeggingsWater, Водные омега поножи
AWWayofTime:boundBootsWater, Водные омега ботинки
AWWayofTime:boundHelmetEarth, Земляной омега шлем
AWWayofTime:boundPlateEarth, Земляная омега кираса
AWWayofTime:boundLeggingsEarth, Земляные омега поножи
AWWayofTime:boundBootsEarth, Земляные омега ботинки
AWWayofTime:boundHelmetWind, Воздушный омега шлем
AWWayofTime:boundPlateWind, Воздушная омега кираса
AWWayofTime:boundLeggingsWind, Воздушные омега поножи
AWWayofTime:boundBootsWind, Воздушные омега ботинки
AWWayofTime:boundHelmetFire, Огненный омега шлем
AWWayofTime:boundPlateFire, Огненная омега кираса
AWWayofTime:boundLeggingsFire, Огненные омега поножи
AWWayofTime:boundBootsFire, Огненные омега ботинки
AWWayofTime:inputRoutingFocus, Фокус направления входа
AWWayofTime:outputRoutingFocus, item.outputRoutingFocus.name
AWWayofTime:bloodMagicIncenseItem:0, Wood Ash
AWWayofTime:bloodMagicIncenseItem:1, Byrrus
AWWayofTime:bloodMagicIncenseItem:2, Livens
AWWayofTime:bloodMagicIncenseItem:3, Viridis
AWWayofTime:bloodMagicIncenseItem:4, Purpura
AWWayofTime:ritualDismantler, Ritual Dismantler
DraconicEvolution:draconicDistructionStaff:0, Draconic Staff of Power
DraconicEvolution:draconicDistructionStaff:0, Draconic Staff of Power
DraconicEvolution:draconicPickaxe:0, Draconic Pickaxe
DraconicEvolution:draconicPickaxe:0, Draconic Pickaxe
DraconicEvolution:draconicAxe:0, Draconic Axe
DraconicEvolution:draconicAxe:0, Draconic Axe
DraconicEvolution:draconicShovel:0, Draconic Shovel
DraconicEvolution:draconicShovel:0, Draconic Shovel
DraconicEvolution:draconicHoe, Draconic Hoe
DraconicEvolution:draconicSword, Draconic Sword
DraconicEvolution:draconicBow:0, Draconic Bow
DraconicEvolution:draconicBow:0, Draconic Bow
DraconicEvolution:draconicHelm, Draconic Helm
DraconicEvolution:draconicChest, Draconic Chestplate
DraconicEvolution:draconicLeggs, Draconic Leggings
DraconicEvolution:draconicBoots, Draconic Boots
DraconicEvolution:wyvernPickaxe:0, Pickaxe of the Wyvern
DraconicEvolution:wyvernPickaxe:0, Pickaxe of the Wyvern
DraconicEvolution:wyvernShovel:0, Shovel of the Wyvern
DraconicEvolution:wyvernShovel:0, Shovel of the Wyvern
DraconicEvolution:wyvernSword, Sword of the Wyvern
DraconicEvolution:wyvernBow:0, Bow of the Wyvern
DraconicEvolution:wyvernBow:0, Bow of the Wyvern
DraconicEvolution:wyvernHelm, Wyvern Helm
DraconicEvolution:wyvernChest, Wyvern Chestplate
DraconicEvolution:wyvernLeggs, Wyvern Leggings
DraconicEvolution:wyvernBoots, Wyvern Boots
DraconicEvolution:draconicCore, Draconic Core
DraconicEvolution:wyvernCore, Wyvern Core
DraconicEvolution:awakenedCore, Awakened Core
DraconicEvolution:chaoticCore, Chaotic Core
DraconicEvolution:draconiumDust, Draconium Dust
DraconicEvolution:draconiumIngot, Draconium Ingot
DraconicEvolution:draconiumBlend, Draconium Blend (Depreciated)
DraconicEvolution:dragonHeart, Dragon Heart
DraconicEvolution:teleporterMKI, Charm of Dislocation
DraconicEvolution:teleporterMKII, Enhanced Charm of Dislocation
DraconicEvolution:tclogo, TCLogo
DraconicEvolution:sunFocus, Solar Focus
DraconicEvolution:mobSoul, Mob Soul
DraconicEvolution:enderArrow, Ender Arrow
DraconicEvolution:safetyMatch:0, Box of Safety Matches
DraconicEvolution:safetyMatch:1000, Safety Match
DraconicEvolution:key:0, Key
DraconicEvolution:key:1, Key
DraconicEvolution:creativeStructureSpawner:0, Spawn Comet
DraconicEvolution:creativeStructureSpawner:1, Spawn Ender Island
DraconicEvolution:adminSpawnEgg, item.draconicevolution:adminSpawnEgg.name
DraconicEvolution:infoTablet, Draconic Evolution Information Tablet
DraconicEvolution:draconicIngot, Awakened Draconium Ingot
DraconicEvolution:draconiumEnergyCore:0, Wyvern Energy Core
DraconicEvolution:draconiumEnergyCore:1, Draconic Energy Core
DraconicEvolution:draconiumFluxCapacitor, item.draconicevolution:draconiumFluxCapacitor.name
DraconicEvolution:wrench, Crystal Binder
DraconicEvolution:chaosShard, Chaos Shard
DraconicEvolution:reactorCraftingPart:0, Reactor Stabilizer Frame
DraconicEvolution:reactorCraftingPart:1, Reactor Stabilizer Inner Rotor
DraconicEvolution:reactorCraftingPart:2, Reactor Stabilizer Outer Rotor
DraconicEvolution:reactorCraftingPart:3, Reactor Stabilizer Rotor Assembly
DraconicEvolution:reactorCraftingPart:4, Reactor Stabilizer Focus Ring
DraconicEvolution:nugget:0, Draconium Nugget
DraconicEvolution:nugget:1, Awakened Draconium Nugget
DraconicEvolution:chaosFragment:0, Tiny Chaos Fragment
DraconicEvolution:chaosFragment:1, Small Chaos Fragment
DraconicEvolution:chaosFragment:2, Large Chaos Fragment
DraconicEvolution:magnet:0, Item Dislocator
DraconicEvolution:magnet:1, Awakened Item Dislocator
DraconicEvolution:dezilsMarshmallow, Dezil's Marshmallow
EMT:EMTItems:1, Измельчённая янтарная руда
EMT:EMTItems:2, Очищенная янтарная руда
EMT:EMTItems:3, Измельчённая киноварная руда
EMT:EMTItems:4, Очищенная янтарная руда
EMT:EMTItems:5, Таум-пластина
EMT:EMTItems:6, Призыватель молний
EMT:EMTItems:7, Кучка перьев
EMT:EMTItems:8, Клей
EMT:EMTItems:9, Клейкая лента
EMT:EMTItems:10, Резиновый шарик
EMT:EMTItems:11, Картонный лист
EMT:EMTItems:12, Картонное крыло, обклеенное перьями
EMT:EMTItems:13, Заражённое перо
EMT:EMTItems:14, Укреплённое таум-крыло
EMT:EMTItems:15, Кристаллизированная капля материи
EMT:EMTBaubles:0, §2Кольцо для зарядки брони
EMT:EMTBaubles:1, §2Кольцо для зарядки инвентаря
EMT:BaseBaubles:0, §2Кольцо Всевластия
EMT:itemArmorQuantumChestplate, ic2.EMT.quantum.name
EMT:ElectricGogglesRevealing, Электрические очки откровения
EMT:NanosuitGogglesRevealing, Нано-очки откровения
EMT:QuantumGogglesRevealing, Квантовые очки откровения
EMT:SolarHelmetRevealing, Солнечные очки откровения
EMT:ElectricBootsTraveller, Электрические ботинки путешественника
EMT:NanoBootsTraveller, Нано-ботинки путешественника
EMT:QuantumBootsTraveller, Квантовые ботинки путешественника
EMT:ElectricScribingTools, Электрическая чернильница с пером
EMT:FeatherWing, Склеенные крылья из картона
EMT:ThaumiumWing, Укреплённые таум-крылья
EMT:NanosuitWing, Нано-крылья
EMT:QuantumWing, Квантовые крылья
EMT:Mjolnir, Мьёлнир
EMT:TaintedMjolnir, Сломанная реликвия Мьёлнира
EMT:SuperchargedMjolnir, Сильнозаряженный Мьёлнир
EMT:ThaumiumDrill, Таум-бур
EMT:DiamondChainsaw, Алмазная электропила
EMT:ThaumiumChainsaw, Таум-электропила
EMT:Omnitool, Железный мультиинструмент
EMT:Diamond Omnitool, Алмазный мультиинструмент
EMT:ThaumiumOmnitool, Таум-мультиинструмент
EMT:ChainsawStream, Электропила Потока
EMT:DrillRockbreaker, Бур Камнелома
EMT:ElectricHoeGrowth, Электрическая мотыга Роста
EMT:ExplosionFocus, Набалдашник: Взрыв
EMT:ChristmasFocus, Набалдашник: Рождество
EMT:ShieldFocus, Набалдашник: Щит
EMT:ChargingFocus, Набалдашник: Зарядка
EMT:WandChargingFocus, Набалдашник: Зарядка жезла
EMT:EnergyBallFocus, Набалдашник: Наэлектризованное облако
extracells:part.base:0, МЭ жидкостная шина экспорта
extracells:part.base:1, МЭ жидкостная шина импорта
extracells:part.base:2, МЭ жидкостная шина хранения
extracells:part.base:3, МЭ жидкостный терминал
extracells:part.base:4, МЭ жидкостный излучатель уровня
extracells:part.base:5, МЭ жидкостная плоскость уничтожения
extracells:part.base:6, МЭ жидкостная плоскость формирования
extracells:part.base:7, Прикрепляющийся МЭ накопитель
extracells:part.base:8, Прикрепляющийся МЭ энергетическая ячейка
extracells:part.base:9, МЭ жидкостный интерфейс
extracells:part.base:10, МЭ жидкостный монитор хранения
extracells:part.base:11, МЭ жидкостный монитор преобразования
extracells:part.base:12, МЭ шина экспорта по словарю руд
extracells:storage.fluid:0, МЭ 1Кб жидкостное хранилище
extracells:storage.fluid:1, МЭ 4Кб жидкостное хранилище
extracells:storage.fluid:2, МЭ 16Кб жидкостное хранилище
extracells:storage.fluid:3, МЭ 64Кб жидкостное хранилище
extracells:storage.fluid:4, МЭ 256Кб жидкостное хранилище
extracells:storage.fluid:5, МЭ 1024kб жидкостное хранилище
extracells:storage.fluid:6, МЭ 4096kб жидкостное хранилище
extracells:storage.physical:0, МЭ 256Кб хранилище
extracells:storage.physical:1, МЭ 1024kб хранилище
extracells:storage.physical:2, МЭ 4096kб хранилище
extracells:storage.physical:3, МЭ 16384kб хранилище
extracells:storage.physical:4, МЭ блок-контейнер - Пусто
extracells:storage.physical:4, МЭ блок-контейнер - Пусто
extracells:storage.gas:0, ME 1k Gas Storage
extracells:storage.gas:1, ME 4k Gas Storage
extracells:storage.gas:2, ME 16k Gas Storage
extracells:storage.gas:3, ME 64k Gas Storage
extracells:storage.gas:4, ME 256k Gas Storage
extracells:storage.gas:5, ME 1024k Gas Storage
extracells:storage.gas:6, ME 4096k Gas Storage
extracells:pattern.fluid, item.extracells.pattern.fluid.name
extracells:terminal.fluid.wireless, item.extracells.terminal.fluid.wireless.name
extracells:storage.component:0, 256Кб МЭ компонент хранилища
extracells:storage.component:1, 1024Кб МЭ компонент хранилища
extracells:storage.component:2, 4096Кб МЭ компонент хранилища
extracells:storage.component:3, 16384Кб МЭ компонент хранилища
extracells:storage.component:4, 1Кб МЭ жидкостный компонент хранилища
extracells:storage.component:5, 4Кб МЭ жидкостный компонент хранилища
extracells:storage.component:6, 16Кб МЭ жидкостный компонент хранилища
extracells:storage.component:7, 64Кб МЭ жидкостный компонент хранилища
extracells:storage.component:8, 256Кб МЭ жидкостный компонент хранилища
extracells:storage.component:9, 1024kб МЭ жидкостный компонент хранилища
extracells:storage.component:10, 4096kб МЭ жидкостный компонент хранилища
extracells:storage.casing:0, Продвинутый корпус хранилища
extracells:storage.casing:1, Жидкостный корпус хранилища
extracells:fluid.item, item.extracells.fluid.item.name
extracells:storage.fluid.portable, item.extracells.storage.fluid.portable.name
extracells:storage.gas.portable, item.extracells.storage.gas.portable.name
extracells:pattern.crafting, item.extracells.pattern.crafting.name
extracells:terminal.universal.wireless, item.extracells.terminal.universal.wireless.name
extracells:terminal.gas.wireless, item.extracells.terminal.gas.wireless.name
extracells:oc.upgrade, ME Upgrade
ForbiddenMagic:NetherShard:0, Осколок гнева
ForbiddenMagic:NetherShard:1, Осколок зависти
ForbiddenMagic:NetherShard:2, Осколок заразы
ForbiddenMagic:NetherShard:3, Осколок гордости
ForbiddenMagic:NetherShard:4, Осколок страсти
ForbiddenMagic:NetherShard:5, Осколок лени
ForbiddenMagic:NetherShard:6, Осколок жадности
ForbiddenMagic:GluttonyShard, Осколок прожорливости
ForbiddenMagic:TaintShovel, Лопата очистителя
ForbiddenMagic:TaintPickaxe, Кирка искажения
ForbiddenMagic:ArcaneCakeItem, Таумический торт
ForbiddenMagic:SkullAxe, Топор собирателя черепов
ForbiddenMagic:MorphPickaxe, Хамелеоновая кирка
ForbiddenMagic:MorphSword, Хамелеоновый меч
ForbiddenMagic:MorphShovel, Хамелеоновая лопата
ForbiddenMagic:MorphAxe, Хамелеоновый топор
ForbiddenMagic:MobCrystal, Отпечатанный кристалл (%s)
ForbiddenMagic:DiabolistFork, Адские вилы
ForbiddenMagic:WandCores:0, Заражённый стержень
ForbiddenMagic:WandCores:1, Адский стержень
ForbiddenMagic:WandCores:2, Древний стержень
ForbiddenMagic:WandCores:3, Кровавый стержень
ForbiddenMagic:WandCores:4, Стержень из ведьминой древесины
ForbiddenMagic:WandCores:5, Profane Rod
ForbiddenMagic:WandCores:6, Инертный кровавый стержень
ForbiddenMagic:WandCores:7, Стержень из живой древесины
ForbiddenMagic:WandCores:8, Бездействующий стержень из живой древесины
ForbiddenMagic:WandCores:9, Кровавое ядро посоха
ForbiddenMagic:WandCores:10, Ядро посоха из ведьминой древесины
ForbiddenMagic:WandCores:11, Стержень из древесины мечтаний
ForbiddenMagic:WandCores:12, Бездействующий стержень из древесины мечтаний
ForbiddenMagic:WandCores:13, Ядро посоха из древесины мечтаний
ForbiddenMagic:WandCores:72, Покрытый таум-металлом заражённый жезл
ForbiddenMagic:WandCores:72, Покрытый таум-металлом адский жезл
ForbiddenMagic:WandCores:2000, Обитый орихалком космически нейтронный жезл
ForbiddenMagic:WandCores:2000, Обитый орихалком космически нейтронный посох
ForbiddenMagic:WandCores:36, Обитый железом Profane жезл
ForbiddenMagic:WandCores:84, Алхимически коронованный кровавый жезл
ForbiddenMagic:WandCores:168, Алхимически коронованный кровавый посох
ForbiddenMagic:WandCores:84, Пустотой окутанный §kAlchemical§r жезл
ForbiddenMagic:WandCaps:0, Алхимический наконечник
ForbiddenMagic:WandCaps:1, Винтеумный наконечник
ForbiddenMagic:WandCaps:2, Наконечник Края
ForbiddenMagic:WandCaps:3, Манастальной наконечник
ForbiddenMagic:WandCaps:4, Инертный манастальной наконечник
ForbiddenMagic:WandCaps:5, Элементиевый наконечник
ForbiddenMagic:WandCaps:6, Инертный элементиевый наконечник
